bitcoin_Cash_OPEN,bitcoin_Cash_HIGH,bitcoin_Cash_LOW,bitcoin_Cash_CLOSE,bitcoin_Cash_Volume,bitcoin_Cash_MarketCap,bitcoin_cash_MAvg_Open,bitcoin_cash_MAvg_Close,bitcoin_Cash_Direction,bitcoin_OPEN,bitcoin_HIGH,bitcoin_LOW,bitcoin_CLOSE,bitcoin_Volume,bitcoin_MarketCap,bitcoin_MAvg_Open,bitcoin_MAvg_Close,bitcoin_Direction,bitconnect_OPEN,bitconnect_HIGH,bitconnect_LOW,bitconnect_CLOSE,bitconnect_Volume,bitconnect_MarketCap,bitconnect_MAvg_Open,bitconnect_MAvg_Close,bitconnect_Direction,Date,dash_OPEN,dash_HIGH,dash_LOW,dash_CLOSE,dash_Volume,dash_MarketCap,dash_MAvg_Open,dash_MAvg_Close,dash_Direction,ethereum_classic_OPEN,ethereum_classic_HIGH,ethereum_classic_LOW,ethereum_classic_CLOSE,ethereum_classic_Volume,ethereum_classic_MarketCap,ethereum_classic_MAvg_Open,ethereum_classic_MAvg_Close,ethereum_classic_Direction,ethereum_OPEN,ethereum_HIGH,ethereum_LOW,ethereum_CLOSE,ethereum_Volume,ethereum_MarketCap,ethereum_MAvg_Open,ethereum_MAvg_Close,ethereum_Direction,iota_OPEN,iota_HIGH,iota_LOW,iota_CLOSE,iota_Volume,iota_MarketCap,iota_MAvg_Open,iota_MAvg_Close,iota_Direction,litecoin_OPEN,litecoin_HIGH,litecoin_LOW,litecoin_CLOSE,litecoin_Volume,litecoin_MarketCap,litecoin_MAvg_Open,litecoin_MAvg_Close,litecoin_Direction,monero_OPEN,monero_HIGH,monero_LOW,monero_CLOSE,monero_Volume,monero_MarketCap,monero_MAvg_Open,monero_MAvg_Close,monero_Direction,nem_OPEN,nem_HIGH,nem_LOW,nem_CLOSE,nem_Volume,nem_MarketCap,nem_MAvg_Open,nem_MAvg_Close,nem_Direction,neo_OPEN,neo_HIGH,neo_LOW,neo_CLOSE,neo_Volume,neo_MarketCap,neo_MAvg_Open,neo_MAvg_Close,neo_Direction,numeraire_OPEN,numeraire_HIGH,numeraire_LOW,numeraire_CLOSE,numeraire_Volume,numeraire_MarketCap,numeraire_MAvg_Open,numeraire_MAvg_Close,numeraire_Direction,omisego_OPEN,omisego_HIGH,omisego_LOW,omisego_CLOSE,omisego_Volume,omisego_MarketCap,omisego_MAvg_Open,omisego_MAvg_Close,omisego_Direction,qtum_OPEN,qtum_HIGH,qtum_LOW,qtum_CLOSE,qtum_Volume,qtum_MarketCap,qtum_MAvg_Open,qtum_MAvg_Close,qtum_Direction,ripple_OPEN,ripple_HIGH,ripple_LOW,ripple_CLOSE,ripple_Volume,ripple_MarketCap,ripple_MAvg_Open,ripple_MAvg_Close,ripple_Direction,stratis_OPEN,stratis_HIGH,stratis_LOW,stratis_CLOSE,stratis_Volume,stratis_MarketCap,stratis_MAvg_Open,stratis_MAvg_Close,stratis_Direction,waves_OPEN,waves_HIGH,waves_LOW,waves_CLOSE,waves_Volume,waves_MarketCap,waves_MAvg_Open,waves_MAvg_Close,waves_Direction,Date
635.35,642.05,571.12,620.45,1161370000,10647200000,583.4,611,Decreasing,7164.48,7492.86,7031.28,7379.95,2483800000,1.19376E+11,7009.9,7222.1,Increasing,270.45,284.62,259.07,278.66,66891000,578248000,261.6,271,Increasing,"Nov 04, 2017",278.58,280.96,271.31,274.68,49462600,2135920000,271.4,272.9,Decreasing,12.63,12.65,11.23,11.89,149319000,1226190000,11,11.6,Decreasing,305.48,305.48,295.8,300.47,416479000,29175300000,294.9,297.9,Decreasing,0.391327,0.391546,0.365428,0.368643,8568260,1087700000,0.4,0.4,Decreasing,56.22,56.37,54.94,55.04,83633100,3016940000,54.8,55.3,Decreasing,87.9,88.48,85.5,87.3,23011500,1345360000,85.7,86.3,Decreasing,0.171515,0.177597,0.168393,0.170845,4231960,1543630000,0.2,0.2,Decreasing,26.77,27.74,25.94,26.49,31870600,1739980000,26,25.9,Decreasing,12.45,13.36,10.84,11.47,334820,15548300,10.6,11.2,Decreasing,6.72,6.77,6.38,6.45,16963100,660838000,6.3,6.5,Decreasing,10.31,10.4,9.82,10.05,35477100,759110000,10,10.1,Decreasing,0.208083,0.208479,0.202133,0.20375,74013200,8017770000,0.2,0.2,Decreasing,3.12,3.26,2.94,2.99,7783710,307484000,3,3,Decreasing,3.65,3.79,3.44,3.62,11619500,365254000,3.3,3.5,Decreasing,04/11/17
619.91,635.72,579.13,630.7,816028000,10390900000,614.2,625.5,Increasing,7404.52,7617.48,7333.19,7407.41,2380410000,1.23388E+11,7218.8,7331.7,Increasing,278.1,285.64,273.37,276.28,14591800,594608000,270.5,275.4,Decreasing,"Nov 05, 2017",274.33,277,270.29,273.17,41028900,2103900000,272.3,275.5,Decreasing,11.86,14.23,11.8,13.24,333395000,1152170000,11.6,12.6,Increasing,300.04,301.37,295.12,296.26,337658000,28661500000,298,300.8,Decreasing,0.367915,0.37091,0.335194,0.350084,12950500,1022630000,0.4,0.4,Decreasing,55.03,55.48,54.63,54.75,84302000,2953940000,55.3,55.3,Decreasing,87.31,88.04,86.04,86.35,27619800,1336790000,86.2,87.2,Decreasing,0.17076,0.180309,0.162022,0.180309,4400860,1536840000,0.2,0.2,Increasing,26.48,26.72,25.79,26.38,25229700,1721090000,26,26.6,Decreasing,11.45,12.89,10.74,10.95,185214,14298300,11,11.6,Decreasing,6.44,6.49,6.17,6.29,12819400,633214000,6.5,6.5,Decreasing,10.04,10.43,9.96,10.13,49288500,739113000,10,10.2,Increasing,0.203274,0.205124,0.201117,0.202055,46959000,7832450000,0.2,0.2,Decreasing,3,3.15,2.89,3.04,6526060,295342000,3,3.1,Increasing,3.61,3.62,3.39,3.45,9798490,360517000,3.5,3.6,Decreasing,05/11/17
630.31,657.34,602.65,602.65,794105000,10566600000,628.5,617.9,Decreasing,7403.22,7445.77,7007.31,7022.76,3111900000,1.23379E+11,7324.1,7270,Decreasing,276.58,279.72,259.64,259.85,19432300,591355000,275,271.6,Decreasing,"Nov 06, 2017",273.47,280.44,268.46,275.68,60053700,2097820000,275.5,274.5,Increasing,13.3,15.64,13.13,14.33,435668000,1292090000,12.6,13.2,Increasing,296.43,305.42,293.72,298.89,579359000,28322700000,300.6,298.5,Increasing,0.351011,0.378777,0.338867,0.373939,13258400,975647000,0.4,0.4,Increasing,54.76,56.17,53.95,55.17,133918000,2940380000,55.3,55,Increasing,86.42,102.92,86.15,102.92,103722000,1323540000,87.2,92.2,Increasing,0.18134,0.20805,0.174593,0.186642,11718500,1632060000,0.2,0.2,Increasing,26.47,26.81,25.95,26.32,26798400,1720760000,26.6,26.4,Decreasing,11.26,11.53,10.57,10.78,57204,14062200,11.7,11.1,Decreasing,6.28,6.68,6.22,6.48,21223900,617414000,6.5,6.4,Increasing,10.13,11.18,10.06,10.44,116937000,745802000,10.2,10.2,Increasing,0.201967,0.208662,0.20141,0.20599,102233000,7782080000,0.2,0.2,Increasing,3.04,3.14,2.97,3.01,7091170,300055000,3.1,3,Decreasing,3.46,3.65,3.36,3.52,12291000,345746000,3.6,3.5,Increasing,06/11/17
602.68,626.21,602.45,616.3,375367000,10105200000,617.6,616.6,Increasing,7023.1,7253.32,7023.1,7144.38,2326340000,1.17056E+11,7276.9,7191.5,Increasing,260.04,273.18,260.04,271.27,22712300,555997000,271.6,269.1,Increasing,"Nov 07, 2017",274.87,304.55,274.87,293.38,92431200,2109120000,274.2,280.7,Increasing,14.14,14.99,13.58,13.92,173761000,1374590000,13.1,13.8,Decreasing,298.57,304.84,290.77,294.66,540766000,28533300000,298.3,296.6,Decreasing,0.371509,0.397608,0.362284,0.383096,15415700,1032620000,0.4,0.4,Increasing,54.99,63.81,54.99,61.3,402670000,2953400000,54.9,57.1,Increasing,104.23,104.75,95.05,99.76,81253300,1596750000,92.7,96.3,Decreasing,0.186479,0.186945,0.17396,0.180246,4822430,1678310000,0.2,0.2,Decreasing,26.26,26.52,25.62,26.23,40146900,1706600000,26.4,26.3,Decreasing,10.77,11.27,10.17,10.6,121944,13444500,11.2,10.8,Decreasing,6.52,6.67,6.16,6.33,17428900,665398000,6.4,6.4,Decreasing,10.32,11.45,10.32,11.21,122951000,760320000,10.2,10.6,Increasing,0.205103,0.211375,0.203978,0.210354,114073000,7902920000,0.2,0.2,Increasing,3.01,3.05,2.93,3.02,4708950,296727000,3,3,Increasing,3.52,3.72,3.42,3.69,11312200,352178000,3.5,3.6,Increasing,07/11/17
615.24,646.38,565.6,622.46,837646000,10317500000,616.1,613.8,Increasing,7141.38,7776.42,7114.02,7459.69,4602200000,1.19041E+11,7189.2,7208.9,Increasing,270.43,298.81,268.81,285.47,22643000,578193000,269,272.2,Increasing,"Nov 08, 2017",293.04,316.63,289.09,316.33,103556000,2249050000,280.5,295.1,Increasing,14.09,14.43,13.73,14.02,139534000,1369880000,13.8,14.1,Decreasing,294.27,318.7,293.1,309.07,967956000,28128700000,296.4,300.9,Increasing,0.384301,0.488848,0.381925,0.475925,44738600,1068180000,0.4,0.4,Increasing,61.11,64.06,60.79,62.57,349454000,3283270000,57,59.7,Increasing,99.82,115.94,99.14,113.31,79822900,1529550000,96.8,105.3,Increasing,0.179285,0.197062,0.177652,0.194292,6757370,1613560000,0.2,0.2,Increasing,26.17,33.81,26.02,30.67,120273000,1700950000,26.3,27.7,Increasing,10.57,11.72,10.25,11.43,139662,13197700,10.9,10.9,Increasing,6.34,8.36,6.33,7.7,83658200,646493000,6.4,6.8,Increasing,11.18,12.12,10.99,11.91,196034000,823231000,10.5,11.2,Increasing,0.210675,0.221458,0.20806,0.217437,156959000,8117620000,0.2,0.2,Increasing,3.01,3.76,2.91,3.53,16903800,297266000,3,3.2,Increasing,3.68,4.82,3.67,4.5,20540000,368185000,3.6,3.9,Increasing,08/11/17
622.31,670.14,619.26,654.3,710387000,10437700000,613.4,631,Increasing,7446.83,7446.83,7101.52,7143.58,3226250000,1.24146E+11,7203.8,7249.2,Decreasing,285.18,285.42,270.68,273.57,22690900,609733000,271.9,276.8,Decreasing,"Nov 09, 2017",315.48,337.23,311.82,326.01,110840000,2421910000,294.5,311.9,Increasing,13.98,14.5,13.9,14.21,129201000,1359370000,14.1,14,Increasing,308.64,329.45,307.06,320.88,893250000,29509000000,300.5,308.2,Increasing,0.475964,0.593595,0.467588,0.535435,69996800,1322960000,0.4,0.5,Increasing,62.49,66.84,61.73,64.27,279653000,3358100000,59.5,62.7,Increasing,112.53,123.41,112.22,120.78,86864600,1724820000,105.5,111.3,Increasing,0.193797,0.221762,0.189496,0.220927,7388760,1744180000,0.2,0.2,Increasing,30.76,33.02,30.58,31.9,79919300,1999530000,27.7,29.6,Increasing,11.24,12.62,11.04,11.95,141569,14035800,10.9,11.3,Increasing,7.67,8.44,7.57,8.03,53112900,782537000,6.8,7.4,Increasing,11.88,12.45,11.73,11.94,116434000,874753000,11.1,11.7,Increasing,0.217911,0.221791,0.214866,0.217488,147917000,8396440000,0.2,0.2,Decreasing,3.54,3.9,3.53,3.75,11101300,348838000,3.2,3.4,Increasing,4.51,5.22,4.47,4.91,20982300,450694000,3.9,4.4,Increasing,09/11/17
651.77,1034.77,651.77,1007.42,5195420000,10933000000,629.8,761.4,Increasing,7173.73,7312,6436.87,6618.14,5208250000,1.19607E+11,7254,7073.8,Decreasing,274.44,286.7,248.33,253.59,20860300,586777000,276.7,270.9,Decreasing,"Nov 10, 2017",325.27,353.36,308.46,329.57,116352000,2497710000,311.3,324,Increasing,14.19,15.35,13.92,14.6,299857000,1380350000,14.1,14.3,Increasing,320.67,324.72,294.54,299.25,885986000,30665200000,307.9,309.7,Decreasing,0.529091,0.562467,0.459485,0.504601,44756700,1470620000,0.5,0.5,Decreasing,64.44,65.9,56.91,59.26,291596000,3463640000,62.7,62,Decreasing,121.34,121.67,101.76,105.59,84614000,1860390000,111.2,113.2,Decreasing,0.22148,0.235801,0.185654,0.192903,10625300,1993320000,0.2,0.2,Decreasing,31.97,32.44,26.74,28.18,57756900,2078110000,29.6,30.2,Decreasing,11.99,12.55,10.34,10.57,112071,14967400,11.3,11.3,Decreasing,8.04,8.09,6.78,7.01,43885700,820786000,7.4,7.6,Decreasing,11.97,12.31,11.07,11.29,131906000,881364000,11.7,11.7,Decreasing,0.218256,0.219068,0.20526,0.206483,141033000,8409740000,0.2,0.2,Decreasing,3.75,3.84,3,3.2,9130380,370129000,3.4,3.5,Decreasing,4.92,5.03,4.09,4.24,14425500,491960000,4.4,4.6,Decreasing,10/11/17
1001.64,1403.66,910.72,1340.45,5139770000,16807400000,758.6,1000.7,Increasing,6618.61,6873.15,6204.22,6357.6,4908680000,1.10362E+11,7079.7,6706.4,Decreasing,252.63,262.24,237.99,241.58,15969100,540148000,270.7,256.2,Decreasing,"Nov 11, 2017",331.43,349.08,321.04,346.06,88651000,2545670000,324.1,333.9,Increasing,14.62,19.81,14.59,19.42,958982000,1423270000,14.3,16.1,Increasing,298.59,319.45,298.19,314.68,842301000,28559400000,309.3,311.6,Increasing,0.501986,0.621817,0.497991,0.621817,42375200,1395280000,0.5,0.6,Increasing,59.35,63.71,59.24,62.3,272494000,3191150000,62.1,61.9,Increasing,105.75,127.11,103.88,119.62,107708000,1621800000,113.2,115.3,Increasing,0.192005,0.208632,0.184363,0.192428,6940500,1728040000,0.2,0.2,Increasing,28.15,29.93,27.4,28.53,45994100,1829610000,30.3,29.5,Increasing,10.54,11.35,10.05,11.05,80678,13155200,11.3,11.2,Increasing,6.99,7.54,6.88,7.3,26845400,713386000,7.6,7.4,Increasing,11.3,12.17,11.3,11.65,113139000,832533000,11.7,11.6,Increasing,0.205948,0.214456,0.205459,0.21043,134503000,7935490000,0.2,0.2,Increasing,3.17,3.37,3.01,3.3,6948770,312651000,3.5,3.4,Increasing,4.23,4.46,4.04,4.12,12304600,422815000,4.6,4.4,Decreasing,11/11/17
1346.97,2477.65,1215.58,1388.86,8371320000,22614400000,1000.1,1245.6,Increasing,6295.45,6625.05,5519.01,5950.07,8957350000,1.0498E+11,6695.9,6308.6,Decreasing,241.44,241.44,201.66,218,13218700,516226000,256.2,237.7,Decreasing,"Nov 12, 2017",345.68,536.12,327.8,536.12,476198000,2655840000,334.1,403.9,Increasing,19.46,21.75,15.04,15.18,697453000,1894610000,16.1,16.4,Decreasing,314.69,319.15,298.51,307.91,1613480000,30106200000,311.3,307.3,Decreasing,0.62608,0.636028,0.508265,0.593716,44517800,1740210000,0.6,0.6,Decreasing,62.31,62.31,57.41,59.01,322820000,3351310000,62,60.2,Decreasing,119.6,133.68,110.62,123.86,144948000,1834630000,115.6,116.4,Increasing,0.191179,0.191179,0.165319,0.180406,12126100,1720610000,0.2,0.2,Decreasing,28.44,28.45,25.31,26.96,63588200,1848580000,29.5,27.9,Decreasing,11.04,11.04,8.44,9.28,173095,13783900,11.2,10.3,Decreasing,7.29,7.32,6.14,6.59,40913300,743945000,7.4,7,Decreasing,11.59,11.66,10.89,11.11,116105000,853805000,11.6,11.4,Decreasing,0.210214,0.210214,0.195389,0.197339,251175000,8099860000,0.2,0.2,Decreasing,3.3,3.3,2.72,2.88,7494210,325278000,3.4,3.1,Decreasing,4.1,4.13,3.57,3.7,12279900,410250000,4.4,4,Decreasing,12/11/17
1381.82,1501.16,1043,1353.99,4850570000,23214700000,1243.5,1361.1,Decreasing,5938.25,6811.19,5844.29,6559.49,6263250000,99029000000,6284.1,6289.1,Increasing,218.02,259.44,216.57,251.9,19908200,466138000,237.4,237.2,Increasing,"Nov 13, 2017",507.05,530.94,403.5,427.37,310886000,3896620000,394.7,436.5,Decreasing,15.31,16.66,14.47,16.11,350880000,1490890000,16.5,16.9,Increasing,307.02,328.42,307.02,316.72,1041890000,29379000000,306.8,313.1,Increasing,0.59401,0.652501,0.573934,0.591634,37718000,1651070000,0.6,0.6,Decreasing,59.18,62.76,58.85,61.4,237478000,3183830000,60.3,60.9,Increasing,128.96,136.53,120.92,123.4,116200000,1978840000,118.1,122.3,Decreasing,0.180876,0.203314,0.180023,0.192662,7806090,1627880000,0.2,0.2,Increasing,27.12,28.97,26.59,28.4,41299400,1762620000,27.9,28,Increasing,9.29,11.99,9.11,10.96,205472,11602400,10.3,10.4,Increasing,6.6,7.7,6.6,7.57,45628000,673886000,7,7.2,Increasing,11.1,11.51,11.09,11.42,73428300,817728000,11.3,11.4,Increasing,0.197472,0.204081,0.197456,0.203442,132567000,7608890000,0.2,0.2,Increasing,2.87,3.27,2.86,3.22,6844240,282633000,3.1,3.1,Increasing,3.69,4.48,3.69,4.4,12493200,369368000,4,4.1,Increasing,13/11/17
1346.73,1390.21,1211.39,1273.53,1697910000,22626200000,1358.5,1338.8,Decreasing,6561.48,6764.98,6461.75,6635.75,3197110000,1.09434E+11,6265.1,6381.8,Increasing,252.45,259.37,248.25,255.38,22764400,539765000,237.3,241.8,Increasing,"Nov 14, 2017",428.31,447.92,408.95,427.54,123854000,3292370000,427,463.7,Decreasing,16.08,18.74,16.08,17.87,449738000,1566510000,16.9,16.4,Increasing,316.76,340.18,316.76,337.63,1069680000,30317300000,312.8,320.8,Increasing,0.586061,0.618325,0.53829,0.610332,33932000,1628970000,0.6,0.6,Increasing,61.64,63.81,60.87,62.68,174111000,3317410000,61,61,Increasing,123.62,124.2,118.63,122.35,53544800,1896990000,124.1,123.2,Decreasing,0.192122,0.195692,0.187637,0.194469,7941780,1729090000,0.2,0.2,Increasing,28.4,29.96,28.1,29.73,39436300,1845750000,28,28.4,Increasing,10.98,12.58,10.52,11.44,230431,13705900,10.4,10.6,Increasing,7.55,7.89,7.27,7.84,25075600,770372000,7.1,7.3,Increasing,11.41,11.69,11.23,11.6,73833600,840602000,11.4,11.4,Increasing,0.203679,0.213693,0.203679,0.209825,127361000,7866670000,0.2,0.2,Increasing,3.24,3.71,3.24,3.61,11279900,319047000,3.1,3.2,Increasing,4.4,5.09,4.38,5.03,19374900,439602000,4.1,4.4,Increasing,14/11/17
1269.79,1326.39,1191.98,1212.4,1321780000,21335600000,1332.8,1280,Decreasing,6634.76,7342.25,6634.76,7315.54,4200880000,1.10667E+11,6378.2,6836.9,Increasing,255.66,280.37,255.66,273.13,26940000,546634000,242,260.1,Increasing,"Nov 15, 2017",428.08,444.38,418.47,424.41,103157000,3291450000,454.5,426.4,Decreasing,17.84,17.92,17.21,17.55,149567000,1738580000,16.4,17.2,Decreasing,337.96,340.91,329.81,333.36,722666000,32353200000,320.6,329.2,Decreasing,0.610165,0.785823,0.610165,0.785823,87041500,1695970000,0.6,0.7,Increasing,62.78,65.52,62.71,63.82,194636000,3379200000,61.2,62.6,Increasing,122.24,124.72,119.19,121.37,49976700,1876740000,124.9,122.4,Decreasing,0.195403,0.200809,0.19304,0.193879,6978990,1758620000,0.2,0.2,Decreasing,29.79,30.59,28.26,29.35,45103700,1936170000,28.4,29.2,Decreasing,11.17,12.34,11.17,12.14,54061,13947200,10.5,11.5,Increasing,7.87,8.04,7.31,7.72,29403800,803044000,7.3,7.7,Decreasing,11.54,11.74,11.5,11.72,43757700,849764000,11.4,11.6,Increasing,0.208937,0.213105,0.208058,0.212956,100294000,8069730000,0.2,0.2,Increasing,3.6,3.83,3.49,3.73,11132600,354607000,3.2,3.5,Increasing,5.05,5.27,4.8,5.05,25851400,505269000,4.4,4.8,Increasing,15/11/17
1202.17,1210.36,876.57,900.78,2034690000,20202000000,1272.9,1128.9,Decreasing,7323.24,7967.38,7176.58,7871.69,5123810000,1.22164E+11,6839.8,7274.3,Increasing,274.63,308.34,261.24,303.01,31028800,587185000,260.9,277.2,Increasing,"Nov 16, 2017",424.51,427.85,412.84,418.18,97321300,3264810000,427,423.4,Decreasing,17.5,17.5,16.39,16.88,182721000,1706140000,17.1,17.4,Decreasing,333.44,336.16,323.61,330.92,797254000,31927300000,329.4,334,Decreasing,0.792688,0.893702,0.713337,0.823941,132320000,2203300000,0.7,0.7,Increasing,63.81,72.48,62.94,71.06,418129000,3435690000,62.7,65.9,Increasing,121.24,128.09,118.5,120.31,74944100,1861940000,122.4,121.3,Decreasing,0.194276,0.211213,0.191441,0.196787,16058700,1748490000,0.2,0.2,Increasing,29.45,29.93,28.48,28.7,40895700,1913970000,29.2,29.3,Decreasing,12.2,12.2,10.98,11.32,77997,15226700,11.5,11.6,Decreasing,7.72,7.72,7.1,7.16,25723800,787988000,7.7,7.6,Decreasing,11.68,13.9,11.63,12.89,317008000,860619000,11.5,12.1,Increasing,0.212655,0.27179,0.209287,0.227107,1022580000,8213360000,0.2,0.2,Increasing,3.74,3.75,3.27,3.31,9418140,369318000,3.5,3.6,Decreasing,5.07,5.1,4.71,4.76,24087100,506504000,4.8,4.9,Decreasing,16/11/17
909.16,1217.42,863.98,1185.48,3203430000,15279000000,1127,1099.6,Increasing,7853.57,8004.59,7561.09,7708.99,4651670000,1.31026E+11,7270.5,7632.1,Decreasing,302.48,308.66,291,297.02,23569000,646736000,277.6,291.1,Decreasing,"Nov 17, 2017",420.59,436.02,412.45,424.98,95099300,3235510000,424.4,422.5,Increasing,16.77,17.58,16.76,17.24,150957000,1635500000,17.4,17.2,Increasing,330.17,334.96,327.52,332.39,621733000,31620300000,333.9,332.2,Increasing,0.830897,0.875845,0.731393,0.792462,102001000,2309500000,0.7,0.8,Decreasing,70.45,71.12,65.78,67.57,350505000,3794080000,65.7,67.5,Decreasing,120.02,126.7,119.25,126.7,47127700,1843600000,121.2,122.8,Increasing,0.196707,0.198684,0.189507,0.192635,8216410,1770370000,0.2,0.2,Decreasing,28.71,41.08,28.36,40.5,252834000,1866360000,29.3,32.8,Increasing,11.28,12.61,10.46,10.86,75965,14090200,11.6,11.4,Decreasing,7.13,7.74,7.08,7.58,28740500,727192000,7.6,7.5,Increasing,12.83,13.37,12.55,13.37,109115000,945173000,12,12.7,Increasing,0.224768,0.239409,0.220273,0.226581,397071000,8681190000,0.2,0.2,Increasing,3.3,3.57,3.22,3.36,7115310,325909000,3.5,3.5,Increasing,4.75,4.97,4.61,4.78,18777000,474592000,5,4.9,Increasing,17/11/17
1197.43,1388.11,1197.43,1254.53,3053770000,20125900000,1102.9,1113.6,Increasing,7697.21,7884.99,7463.44,7790.15,3667190000,1.28425E+11,7624.7,7790.3,Increasing,295.91,299.17,284.36,294.92,17783600,632692000,291,298.3,Decreasing,"Nov 18, 2017",424.35,483.1,423.25,454.74,145255000,3265280000,423.1,432.6,Increasing,17.21,18.12,17,17.72,159453000,1679120000,17.2,17.3,Increasing,331.98,349.62,327.69,347.61,649639000,31800700000,331.9,337,Increasing,0.791203,0.848357,0.752962,0.823032,57802400,2199170000,0.8,0.8,Increasing,67.41,69.77,65.71,69.64,174063000,3631120000,67.2,69.4,Increasing,126.59,135.01,123.53,130.8,62156400,1945200000,122.6,125.9,Increasing,0.193471,0.196701,0.19019,0.196271,7023070,1741240000,0.2,0.2,Increasing,39.74,48.09,36.28,42.74,434827000,2583010000,32.6,37.3,Increasing,10.82,11.79,10.28,10.84,82896,13516000,11.4,11,Increasing,7.69,8.62,7.42,7.95,61839300,784918000,7.5,7.6,Increasing,13.52,14.16,13.12,14.02,116168000,996077000,12.7,13.4,Increasing,0.226547,0.230399,0.222399,0.228627,144298000,8749900000,0.2,0.2,Increasing,3.37,3.53,3.29,3.5,6673990,332566000,3.5,3.4,Increasing,4.77,5.42,4.65,5.3,26020400,476545000,4.9,4.9,Increasing,18/11/17
1260.95,1262.34,1144.08,1172.05,1285910000,21196200000,1122.5,1204,Decreasing,7766.03,8101.91,7694.1,8036.49,3149320000,1.29595E+11,7772.3,7845.2,Increasing,294.46,295.88,281.27,292.65,16763600,629582000,297.6,294.9,Decreasing,"Nov 19, 2017",455.36,455.66,431.79,442.31,82954600,3504790000,433.4,440.7,Decreasing,17.73,18.07,17.58,17.92,110618000,1730450000,17.2,17.6,Increasing,347.4,371.29,344.74,354.39,1181530000,33284900000,336.5,344.8,Increasing,0.816643,0.878973,0.80899,0.864638,61681300,2269880000,0.8,0.8,Increasing,69.51,72.98,68.6,71.59,243057000,3745710000,69.1,69.6,Increasing,130.72,133.62,127.21,129.48,42133000,2009180000,125.8,129,Decreasing,0.195153,0.20657,0.194297,0.201947,8200280,1756380000,0.2,0.2,Increasing,43.01,45.45,36.66,39.75,273035000,2795440000,37.2,41,Decreasing,10.98,11.92,10.78,11.69,76904,13708600,11,11.1,Increasing,7.93,8.23,7.64,7.82,27424000,809283000,7.6,7.8,Decreasing,14.01,14.11,13.66,14.03,61181300,1032340000,13.5,13.8,Increasing,0.22814,0.236231,0.226037,0.231016,193808000,8811410000,0.2,0.2,Increasing,3.5,3.71,3.4,3.46,9062750,344757000,3.4,3.4,Decreasing,5.28,5.47,5.02,5.12,20869400,528278000,4.9,5.1,Decreasing,19/11/17
1172.43,1236.01,1167.28,1236.01,800053000,19710200000,1210.3,1220.9,Increasing,8039.07,8336.86,7949.36,8200.64,3488450000,1.34167E+11,7834.1,8009.1,Increasing,292.5,302.04,256.51,296.51,28203100,625403000,294.3,294.7,Increasing,"Nov 20, 2017",442.03,502.53,438.42,486.54,104701000,3403030000,440.6,461.2,Increasing,17.94,18.68,17.84,18.39,147752000,1750630000,17.6,18,Increasing,354.09,372.14,353.29,366.73,807027000,33933400000,344.5,356.2,Increasing,0.862672,0.992344,0.858567,0.966548,92042900,2397820000,0.8,0.9,Increasing,71.41,72.92,70.79,72.25,188976000,3849390000,69.4,71.2,Increasing,129.5,140.55,128.49,135.76,59945400,1990900000,128.9,132,Increasing,0.201814,0.219343,0.200439,0.213041,13657600,1816320000,0.2,0.2,Increasing,39.94,43.14,35.64,35.64,243906000,2596080000,40.9,39.4,Decreasing,11.69,11.96,10.8,11.34,95402,14590200,11.2,11.3,Decreasing,7.8,8.18,7.8,8.03,25838900,795924000,7.8,7.9,Increasing,14,15.3,14,14.77,160773000,1031670000,13.8,14.3,Increasing,0.231336,0.24343,0.230917,0.238759,214663000,8934850000,0.2,0.2,Increasing,3.45,3.54,3.42,3.48,6356620,340139000,3.4,3.5,Increasing,5.13,5.42,5.06,5.27,22272000,512582000,5.1,5.2,Increasing,20/11/17
1220.78,1224.15,1140.88,1176.97,772859000,20525100000,1218.1,1195,Decreasing,8205.74,8348.66,7762.71,8071.26,4277610000,1.36967E+11,8003.6,8102.8,Decreasing,296.57,301.53,274.78,294.1,23952700,634092000,294.5,294.4,Decreasing,"Nov 21, 2017",500.24,519.42,454.48,494.21,245163000,3852180000,465.9,474.4,Decreasing,18.4,18.47,17.28,17.8,186210000,1796380000,18,18,Decreasing,367.44,372.47,350.69,360.4,949912000,35220200000,356.3,360.5,Decreasing,0.96561,0.985799,0.776513,0.888499,123514000,2683940000,0.9,0.9,Decreasing,72.2,72.53,68.11,70.03,231665000,3892860000,71,71.3,Decreasing,136.1,142.21,131.37,141.74,72701500,2093010000,132.1,135.7,Increasing,0.21254,0.214654,0.199799,0.202712,9636650,1912860000,0.2,0.2,Decreasing,36.21,37.16,33.38,34.36,133333000,2353570000,39.7,36.6,Decreasing,11.34,12.28,11.34,11.73,101439,14159400,11.3,11.6,Increasing,8.08,8.08,7.55,7.65,28377000,824262000,7.9,7.8,Decreasing,14.8,14.94,13.46,14.15,158550000,1090630000,14.3,14.3,Decreasing,0.237978,0.240974,0.2272,0.233271,217851000,9191390000,0.2,0.2,Decreasing,3.49,3.88,3.27,3.46,10210100,344218000,3.5,3.5,Decreasing,5.26,5.28,4.99,5.19,23353900,525616000,5.2,5.2,Decreasing,21/11/17
